date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:15:29	61588/61588	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335841d-f094%22	https://adminlte.io/themes/v3/plugins/tempusdominus-bootstrap-4/js/tempusdominus-bootstrap-4.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/tempusdominus-bootstrap-4/js/tempusdominus-bootstrap-4.min.js	(from https://adminlte.io/themes/v3/index.html)
17:15:29	153030/153030	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335840e-255c6%22	https://adminlte.io/themes/v3/plugins/summernote/summernote-bs4.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/summernote/summernote-bs4.min.js	(from https://adminlte.io/themes/v3/index.html)
17:15:29	77267/77267	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358182-19744%22	https://adminlte.io/themes/v3/dist/js/adminlte.js?v=3.2.0	/home/manish//mcdc/adminlte.io/themes/v3/dist/js/adminlte2167.js	(from https://adminlte.io/themes/v3/index.html)
17:15:31	4438/4438	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358184-1cbf%22	https://adminlte.io/themes/v3/dist/js/pages/dashboard.js	/home/manish//mcdc/adminlte.io/themes/v3/dist/js/pages/dashboard.js	(from https://adminlte.io/themes/v3/index.html)
17:15:31	1777/1777	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358185-d9f%22	https://adminlte.io/themes/v3/dist/js/pages/dashboard3.js	/home/manish//mcdc/adminlte.io/themes/v3/dist/js/pages/dashboard3.js	(from https://adminlte.io/themes/v3/index3.html)
17:15:31	89988/89988	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22633582f3-15f84%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-brands-400.woff	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-brands-400.woff	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:15:31	18737/18737	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358183-5864%22	https://adminlte.io/themes/v3/dist/js/demo.js	/home/manish//mcdc/adminlte.io/themes/v3/dist/js/demo.js	(from https://adminlte.io/themes/v3/index.html)
17:15:33	133988/133988	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%22633582f3-20b64%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-brands-400.ttf	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-brands-400.ttf	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:15:33	35973/35973	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335831d-8c85%22	https://adminlte.io/themes/v3/plugins/jquery-mapael/jquery.mapael.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/jquery-mapael/jquery.mapael.min.js	(from https://adminlte.io/themes/v3/index2.html)
17:15:33	60834/60834	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358320-eda2%22	https://adminlte.io/themes/v3/plugins/jquery-mapael/maps/usa_states.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/jquery-mapael/maps/usa_states.min.js	(from https://adminlte.io/themes/v3/index2.html)
17:15:33	93167/93167	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22633583c4-16bef%22	https://adminlte.io/themes/v3/plugins/raphael/raphael.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/raphael/raphael.min.js	(from https://adminlte.io/themes/v3/index2.html)
17:15:35	422537/422537	URF---	200	added ('OK%20(cached)')	image/png		https://adminlte.io/themes/v3/dist/img/photo2.png	/home/manish//mcdc/adminlte.io/themes/v3/dist/img/photo2.png	(from https://adminlte.io/themes/v3/pages/widgets.html)
17:15:35	1484/1484	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358184-189b%22	https://adminlte.io/themes/v3/dist/js/pages/dashboard2.js	/home/manish//mcdc/adminlte.io/themes/v3/dist/js/pages/dashboard2.js	(from https://adminlte.io/themes/v3/index2.html)
17:15:35	747927/747927	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633582f3-b6997%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-brands-400.svg	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-brands-400.svg	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:15:35	654040/654040	URF---	200	added ('OK%20(cached)')	image/png		https://adminlte.io/themes/v3/dist/img/photo1.png	/home/manish//mcdc/adminlte.io/themes/v3/dist/img/photo1.png	(from https://adminlte.io/themes/v3/pages/widgets.html)
17:15:37	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22633582f4-84f2%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-regular-400.eot	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-regular-400.eot	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:15:37	370563/370563	URF---	200	added ('OK%20(cached)')	image/jpeg		https://adminlte.io/themes/v3/dist/img/photo3.jpg	/home/manish//mcdc/adminlte.io/themes/v3/dist/img/photo3.jpg	(from https://adminlte.io/themes/v3/pages/widgets.html)
17:15:37	46369/46369	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358182-b521%22	https://adminlte.io/themes/v3/dist/js/adminlte.min.js?v=3.2.0	/home/manish//mcdc/adminlte.io/themes/v3/dist/js/adminlte.min2167.js	(from https://adminlte.io/themes/v3/pages/widgets.html)
17:15:37	105703/105703	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358266-19d10%22	https://adminlte.io/themes/v3/plugins/flot/jquery.flot.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/flot/jquery.flot.js	(from https://adminlte.io/themes/v3/pages/charts/flot.html)
17:15:39	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22633582f4-84f2%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-regular-400.eot?	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-regular-400d41d.eot	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:15:39	12441/12441	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22633582ea-7d56%22	https://adminlte.io/themes/v3/plugins/flot/plugins/jquery.flot.pie.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/flot/plugins/jquery.flot.pie.js	(from https://adminlte.io/themes/v3/pages/charts/flot.html)
17:15:39	43457/43457	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335841f-a9c1%22	https://adminlte.io/themes/v3/plugins/uplot/uPlot.iife.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/uplot/uPlot.iife.min.js	(from https://adminlte.io/themes/v3/pages/charts/uplot.html)
17:15:39	41171/41171	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358314-a0d3%22	https://adminlte.io/themes/v3/plugins/ion-rangeslider/js/ion.rangeSlider.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/ion-rangeslider/js/ion.rangeSlider.min.js	(from https://adminlte.io/themes/v3/pages/UI/sliders.html)
17:15:40	13224/13224	---M--	200	added ('OK')	application/font-woff2	etag:%22633582f5-33a8%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-regular-400.woff2	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-regular-400.woff2	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:15:41	2338/2338	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22633581ac-922%22	https://adminlte.io/themes/v3/plugins/bs-custom-file-input/bs-custom-file-input.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/bs-custom-file-input/bs-custom-file-input.min.js	(from https://adminlte.io/themes/v3/pages/forms/general.html)
17:15:41	5251/5251	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335841c-1483%22	https://adminlte.io/themes/v3/plugins/toastr/toastr.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/toastr/toastr.min.js	(from https://adminlte.io/themes/v3/pages/UI/modals.html)
17:15:41	38829/38829	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335819e-97ad%22	https://adminlte.io/themes/v3/plugins/bootstrap-slider/bootstrap-slider.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/bootstrap-slider/bootstrap-slider.min.js	(from https://adminlte.io/themes/v3/pages/UI/sliders.html)
17:15:41	42910/42910	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358416-a79e%22	https://adminlte.io/themes/v3/plugins/sweetalert2/sweetalert2.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/sweetalert2/sweetalert2.min.js	(from https://adminlte.io/themes/v3/pages/UI/modals.html)
17:15:44	16276/16276	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22633582f4-3f94%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-regular-400.woff	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-regular-400.woff	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:15:44	16859/16859	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22633581aa-41db%22	https://adminlte.io/themes/v3/plugins/bootstrap4-duallistbox/jquery.bootstrap-duallistbox.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/bootstrap4-duallistbox/jquery.bootstrap-duallistbox.min.js	(from https://adminlte.io/themes/v3/pages/forms/advanced.html)
17:15:44	99426/99426	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358311-18462%22	https://adminlte.io/themes/v3/plugins/inputmask/jquery.inputmask.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/inputmask/jquery.inputmask.min.js	(from https://adminlte.io/themes/v3/pages/forms/advanced.html)
17:15:44	79172/79172	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22633583ca-13544%22	https://adminlte.io/themes/v3/plugins/select2/js/select2.full.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/select2/js/select2.full.min.js	(from https://adminlte.io/themes/v3/pages/forms/advanced.html)
17:15:46	33736/33736	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%22633582f5-83c8%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-regular-400.ttf	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-regular-400.ttf	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:15:46	14920/14920	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22633581a9-3a48%22	https://adminlte.io/themes/v3/plugins/bootstrap-switch/js/bootstrap-switch.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/bootstrap-switch/js/bootstrap-switch.min.js	(from https://adminlte.io/themes/v3/pages/forms/advanced.html)
17:15:46	6226/6226	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22633581af-1852%22	https://adminlte.io/themes/v3/plugins/bs-stepper/js/bs-stepper.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/bs-stepper/js/bs-stepper.min.js	(from https://adminlte.io/themes/v3/pages/forms/advanced.html)
17:15:46	98019/98019	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22633581a5-17ee3%22	https://adminlte.io/themes/v3/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/bootstrap-colorpicker/js/bootstrap-colorpicker.min.js	(from https://adminlte.io/themes/v3/pages/forms/advanced.html)
17:15:48	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633582f5-2354a%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-regular-400.svg	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-regular-400.svg	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:15:48	33703/33703	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22633581d2-9f8e%22	https://adminlte.io/themes/v3/plugins/codemirror/mode/css/css.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/codemirror/mode/css/css.js	(from https://adminlte.io/themes/v3/pages/forms/editors.html)
17:15:48	114702/114702	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358247-1c00e%22	https://adminlte.io/themes/v3/plugins/dropzone/min/dropzone.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/dropzone/min/dropzone.min.js	(from https://adminlte.io/themes/v3/pages/forms/advanced.html)
17:15:48	400195/400195	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22633581b3-61b43%22	https://adminlte.io/themes/v3/plugins/codemirror/codemirror.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/codemirror/codemirror.js	(from https://adminlte.io/themes/v3/pages/forms/editors.html)
17:15:50	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22633582f6-31916%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-solid-900.eot	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-solid-900.eot	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:15:50	4313/4313	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22633581e0-1634%22	https://adminlte.io/themes/v3/plugins/codemirror/mode/htmlmixed/htmlmixed.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/codemirror/mode/htmlmixed/htmlmixed.js	(from https://adminlte.io/themes/v3/pages/forms/editors.html)
17:15:50	24430/24430	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335832b-5f6e%22	https://adminlte.io/themes/v3/plugins/jquery-validation/jquery.validate.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/jquery-validation/jquery.validate.min.js	(from https://adminlte.io/themes/v3/pages/forms/validation.html)
17:15:50	13351/13351	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358203-3427%22	https://adminlte.io/themes/v3/plugins/codemirror/mode/xml/xml.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/codemirror/mode/xml/xml.js	(from https://adminlte.io/themes/v3/pages/forms/editors.html)
17:15:52	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22633582f6-31916%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-solid-900.eot?	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-solid-900d41d.eot	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:15:52	4520/4520	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335821a-11a8%22	https://adminlte.io/themes/v3/plugins/datatables-bs4/js/dataTables.bootstrap4.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/datatables-bs4/js/dataTables.bootstrap4.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
17:15:52	22659/22659	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335832b-5883%22	https://adminlte.io/themes/v3/plugins/jquery-validation/additional-methods.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/jquery-validation/additional-methods.min.js	(from https://adminlte.io/themes/v3/pages/forms/validation.html)
17:15:52	87956/87956	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358216-15794%22	https://adminlte.io/themes/v3/plugins/datatables/jquery.dataTables.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/datatables/jquery.dataTables.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
17:15:55	78268/78268	---M--	200	added ('OK')	application/font-woff2	etag:%22633582f6-131bc%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-solid-900.woff2	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-solid-900.woff2	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:15:55	3661/3661	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335822b-e4d%22	https://adminlte.io/themes/v3/plugins/datatables-responsive/js/responsive.bootstrap4.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/datatables-responsive/js/responsive.bootstrap4.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
17:15:55	16849/16849	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335822b-41d1%22	https://adminlte.io/themes/v3/plugins/datatables-responsive/js/dataTables.responsive.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/datatables-responsive/js/dataTables.responsive.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
17:15:55	25183/25183	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335821f-625f%22	https://adminlte.io/themes/v3/plugins/datatables-buttons/js/dataTables.buttons.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/datatables-buttons/js/dataTables.buttons.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
17:15:57	101648/101648	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22633582f6-18d10%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-solid-900.woff	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-solid-900.woff	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:15:59	95778/95778	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335835c-17622%22	https://adminlte.io/themes/v3/plugins/jszip/jszip.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/jszip/jszip.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
17:15:59	811972/811972	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22633583b2-c63e1%22	https://adminlte.io/themes/v3/plugins/pdfmake/vfs_fonts.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/pdfmake/vfs_fonts.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
17:16:01	2514/2514	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335821f-9d2%22	https://adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.print.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.print.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
17:16:02	202744/202744	---MCZ	200	added ('OK')	application/font-ttf	etag:W/%22633582f6-317f8%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-solid-900.ttf	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-solid-900.ttf	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:16:03	25103/25103	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335821e-620f%22	https://adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.html5.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.html5.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
17:16:03	3198/3198	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335821d-c7e%22	https://adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.colVis.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/datatables-buttons/js/buttons.colVis.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
17:16:03	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22633582f7-e05cf%22	https://adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-solid-900.svg	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fontawesome-free/webfonts/fa-solid-900.svg	(from https://adminlte.io/themes/v3/plugins/fontawesome-free/css/all.min.css)
17:16:03	13663/13663	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358355-5fe8%22	https://adminlte.io/themes/v3/plugins/jsgrid/demos/db.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/jsgrid/demos/db.js	(from https://adminlte.io/themes/v3/pages/tables/jsgrid.html)
17:16:04	1348857/1348857	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358388-1494f9%22	https://adminlte.io/themes/v3/plugins/pdfmake/pdfmake.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/pdfmake/pdfmake.min.js	(from https://adminlte.io/themes/v3/pages/tables/data.html)
17:16:06	37211/37211	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%226335835b-915b%22	https://adminlte.io/themes/v3/plugins/jsgrid/jsgrid.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/jsgrid/jsgrid.min.js	(from https://adminlte.io/themes/v3/pages/tables/jsgrid.html)
17:16:06	2037/2037	URF---	200	added ('OK%20(cached)')	image/png		https://via.placeholder.com/300/FF0000/FFFFFF?text=3	/home/manish//mcdc/via.placeholder.com/300/FF0000/FFFFFF8e7d.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:09	7331/7331	URF---	200	added ('OK%20(cached)')	image/png		https://via.placeholder.com/1200/FF0000/FFFFFF.png?text=4	/home/manish//mcdc/via.placeholder.com/1200/FF0000/FFFFFF657e.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:09	1403/1403	URF---	200	added ('OK%20(cached)')	image/png		https://via.placeholder.com/300/FF0000/FFFFFF?text=4	/home/manish//mcdc/via.placeholder.com/300/FF0000/FFFFFF657e.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:10	1745/1745	URF---	200	added ('OK%20(cached)')	image/png		https://via.placeholder.com/300/000000?text=8	/home/manish//mcdc/via.placeholder.com/300/000000be9e.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:11	5716/5716	URF---	200	added ('OK%20(cached)')	image/png		https://via.placeholder.com/1200/000000.png?text=8	/home/manish//mcdc/via.placeholder.com/1200/000000be9e.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:12	333834/333834	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2264382bc3-5180a%22	https://code.ionicframework.com/ionicons/2.0.1/fonts/ionicons.svg?v=2.0.1	/home/manish//mcdc/code.ionicframework.com/ionicons/2.0.1/fonts/ionicons790f.svg	(from https://code.ionicframework.com/ionicons/2.0.1/css/ionicons.min.css)
17:16:13	8101/8101	URF---	200	added ('OK%20(cached)')	image/png		https://via.placeholder.com/1200/FF0000/FFFFFF.png?text=9	/home/manish//mcdc/via.placeholder.com/1200/FF0000/FFFFFFa749.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:14	8296/8296	URF---	200	added ('OK%20(cached)')	image/png		https://via.placeholder.com/1200/FFFFFF.png?text=10	/home/manish//mcdc/via.placeholder.com/1200/FFFFFFbc7d.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:15	2278/2278	URF---	200	added ('OK%20(cached)')	image/png		https://via.placeholder.com/300/FFFFFF?text=10	/home/manish//mcdc/via.placeholder.com/300/FFFFFFbc7d.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:17	1198/1198	URF---	200	added ('OK%20(cached)')	image/png		https://via.placeholder.com/300/FFFFFF?text=11	/home/manish//mcdc/via.placeholder.com/300/FFFFFF3bba.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:17	7131/7131	URF---	200	added ('OK%20(cached)')	image/png		https://via.placeholder.com/1200/FFFFFF.png?text=11	/home/manish//mcdc/via.placeholder.com/1200/FFFFFF3bba.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:17	438369/438369	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%22633582f9-aed4a%22	https://adminlte.io/themes/v3/plugins/fullcalendar/main.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/fullcalendar/main.js	(from https://adminlte.io/themes/v3/pages/calendar.html)
17:16:18	14068/14068	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22633583db-36f4%22	https://adminlte.io/themes/v3/plugins/summernote/font/summernote.eot?	/home/manish//mcdc/adminlte.io/themes/v3/plugins/summernote/font/summernoted41d.eot	(from https://adminlte.io/themes/v3/plugins/summernote/summernote-bs4.min.css)
17:16:18	14689/14689	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358249-3961%22	https://adminlte.io/themes/v3/plugins/ekko-lightbox/ekko-lightbox.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/ekko-lightbox/ekko-lightbox.min.js	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:18	5658/5658	URF---	200	added ('OK%20(cached)')	image/png		https://via.placeholder.com/1200/000000.png?text=12	/home/manish//mcdc/via.placeholder.com/1200/0000002a13.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:20	1690/1690	URF---	200	added ('OK%20(cached)')	image/png		https://via.placeholder.com/300/000000?text=12	/home/manish//mcdc/via.placeholder.com/300/0000002a13.png	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:20	6948/6948	---M--	200	added ('OK')	application/font-woff2	etag:%22633583dc-1b24%22	https://adminlte.io/themes/v3/plugins/summernote/font/summernote.woff2	/home/manish//mcdc/adminlte.io/themes/v3/plugins/summernote/font/summernote.woff2	(from https://adminlte.io/themes/v3/plugins/summernote/summernote-bs4.min.css)
17:16:21	1239/1239	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2266352722-4d7%22	https://adminlte.io/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	/home/manish//mcdc/adminlte.io/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://adminlte.io/themes/v3/pages/mailbox/read-mail.html)
17:16:21	49179/49179	UR-MCZ	200	added ('OK')	application/javascript	etag:W/%2263358253-c01b%22	https://adminlte.io/themes/v3/plugins/filterizr/jquery.filterizr.min.js	/home/manish//mcdc/adminlte.io/themes/v3/plugins/filterizr/jquery.filterizr.min.js	(from https://adminlte.io/themes/v3/pages/gallery.html)
17:16:22	8376/8376	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22633583db-20b8%22	https://adminlte.io/themes/v3/plugins/summernote/font/summernote.woff	/home/manish//mcdc/adminlte.io/themes/v3/plugins/summernote/font/summernote.woff	(from https://adminlte.io/themes/v3/plugins/summernote/summernote-bs4.min.css)
17:16:23	45269/45269	URF---	200	added ('OK%20(cached)')	image/jpeg		https://adminlte.io/themes/v3/dist/img/prod-1.jpg	/home/manish//mcdc/adminlte.io/themes/v3/dist/img/prod-1.jpg	(from https://adminlte.io/themes/v3/pages/examples/e-commerce.html)
17:16:23	1143724/1143724	URF---	200	added ('OK%20(cached)')	image/jpeg		https://adminlte.io/themes/v3/dist/img/photo4.jpg	/home/manish//mcdc/adminlte.io/themes/v3/dist/img/photo4.jpg	(from https://adminlte.io/themes/v3/pages/examples/profile.html)
17:16:23	32090/32090	URF---	200	added ('OK%20(cached)')	image/jpeg		https://adminlte.io/themes/v3/dist/img/prod-5.jpg	/home/manish//mcdc/adminlte.io/themes/v3/dist/img/prod-5.jpg	(from https://adminlte.io/themes/v3/pages/examples/e-commerce.html)
